spend_id,date_key,campaign_id,channel_id,location_id,impressions,clicks,spend,source_system,source_record_id,is_simulated,simulation_version
SPEND-CMP-PAID_SEARCH-03-20110812,20110812,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,13311,537,332.72,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110812,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110813,20110813,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,13450,452,175.62,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110813,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110814,20110814,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,35127,1188,663.86,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110814,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110815,20110815,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,41348,1647,1633.33,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110815,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110816,20110816,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,20004,548,275.19,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110816,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110817,20110817,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,46248,1201,726.64,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110817,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110818,20110818,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,38670,1011,1649.73,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110818,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110819,20110819,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,28313,501,419.77,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110819,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110820,20110820,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,13977,662,425.43,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110820,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110821,20110821,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,48212,2165,1262.2,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110821,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110822,20110822,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,21066,680,294.65,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110822,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110823,20110823,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,12753,521,469.11,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110823,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110824,20110824,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,18320,625,522.48,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110824,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110825,20110825,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,22924,327,396.69,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110825,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110826,20110826,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,14806,813,487.4,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110826,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110827,20110827,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,29975,1213,1366.14,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110827,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110828,20110828,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,37137,1956,2691.08,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110828,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110829,20110829,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,21765,985,1044.06,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110829,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110830,20110830,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,15943,219,181.87,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110830,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110831,20110831,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,13084,578,260.79,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110831,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110901,20110901,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,42336,1723,751.99,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110901,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110902,20110902,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,27575,524,736.15,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110902,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110903,20110903,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,28881,478,797.37,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110903,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110904,20110904,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,18296,604,509.15,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110904,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110905,20110905,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,50410,1943,2433.47,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110905,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-03-20110906,20110906,CMP-PAID_SEARCH-03,MKT_PAID_SEARCH,COUNTRY-united-kingdom,29177,1604,1822.89,Simulated extension,SPEND-CMP-PAID_SEARCH-03-20110906,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110907,20110907,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,19530,1047,1713.58,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110907,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110908,20110908,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,19365,984,667.51,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110908,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110909,20110909,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,16948,751,295.08,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110909,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110910,20110910,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,33052,775,1228.84,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110910,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110911,20110911,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,49837,1839,1665.92,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110911,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110912,20110912,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,33337,1369,1270.82,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110912,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110913,20110913,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,36971,735,902.24,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110913,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110914,20110914,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,15637,240,118.5,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110914,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110915,20110915,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,20554,669,751.36,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110915,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110916,20110916,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,33096,1439,1661.38,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110916,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110917,20110917,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,24552,541,928.91,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110917,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110918,20110918,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,44468,1506,903.03,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110918,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110919,20110919,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,24307,715,591.54,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110919,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110920,20110920,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,35461,1561,1924.49,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110920,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110921,20110921,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,36988,950,889.96,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110921,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110922,20110922,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,40993,2209,3731.88,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110922,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110923,20110923,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,52855,2493,906.14,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110923,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110924,20110924,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,13069,698,1028.64,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110924,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110925,20110925,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,49366,724,352.18,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110925,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110926,20110926,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,23920,812,597.52,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110926,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110927,20110927,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,32103,1765,2514.9,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110927,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110928,20110928,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,35887,1596,1435.78,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110928,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110929,20110929,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,51272,914,891.48,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110929,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20110930,20110930,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,45770,2099,2634.77,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20110930,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111001,20111001,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,26943,821,796.13,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111001,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111002,20111002,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,48426,1756,1483.14,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111002,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111003,20111003,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,42610,1971,2074.71,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111003,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111004,20111004,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,31567,627,983.53,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111004,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111005,20111005,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,30277,1269,1753.67,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111005,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111006,20111006,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,38295,1498,2539.04,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111006,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111007,20111007,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,20767,583,841.68,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111007,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111008,20111008,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,27401,452,444.25,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111008,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111009,20111009,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,42929,1397,689.0,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111009,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111010,20111010,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,34746,953,1463.5,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111010,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111011,20111011,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,12845,571,759.81,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111011,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111012,20111012,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,12539,206,136.58,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111012,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111013,20111013,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,42267,2084,3254.42,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111013,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111014,20111014,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,34179,1100,1271.83,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111014,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111015,20111015,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,30116,732,505.44,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111015,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111016,20111016,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,31121,636,434.54,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111016,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111017,20111017,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,25972,1183,1018.4,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111017,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111018,20111018,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,10755,310,412.64,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111018,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111019,20111019,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,46085,762,929.76,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111019,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111020,20111020,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,23649,899,670.73,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111020,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111021,20111021,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,11171,594,594.12,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111021,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111022,20111022,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,17297,897,1139.49,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111022,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111023,20111023,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,9191,227,314.18,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111023,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111024,20111024,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,33500,1781,828.79,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111024,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111025,20111025,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,27757,526,355.87,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111025,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111026,20111026,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,26052,1229,1545.7,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111026,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111027,20111027,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,52315,2004,2097.98,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111027,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111028,20111028,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,29788,925,1044.95,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111028,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111029,20111029,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,46928,768,1117.14,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111029,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111030,20111030,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,42336,692,984.73,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111030,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111031,20111031,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,38572,631,587.69,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111031,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111101,20111101,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,10176,228,166.04,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111101,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111102,20111102,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,43413,917,679.43,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111102,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111103,20111103,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,26726,910,403.03,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111103,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111104,20111104,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,36875,734,671.2,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111104,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111105,20111105,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,49606,1382,1268.32,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111105,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111106,20111106,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,44099,1696,635.49,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111106,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111107,20111107,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,32710,578,905.11,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111107,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111108,20111108,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,43517,2198,2202.2,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111108,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111109,20111109,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,53704,2492,3357.48,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111109,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111110,20111110,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,45425,2161,937.52,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111110,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111111,20111111,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,8365,416,383.47,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111111,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111112,20111112,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,29945,1566,909.87,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111112,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111113,20111113,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,20056,771,1096.93,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111113,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111114,20111114,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,50859,1707,1305.28,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111114,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111115,20111115,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,34551,1327,870.01,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111115,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111116,20111116,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,50567,652,771.49,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111116,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111117,20111117,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,13003,314,420.6,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111117,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111118,20111118,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,17606,599,308.41,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111118,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111119,20111119,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,52269,2226,2304.93,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111119,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111120,20111120,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,11982,347,259.05,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111120,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111121,20111121,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,25258,781,795.59,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111121,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111122,20111122,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,29942,1569,1169.24,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111122,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111123,20111123,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,32715,438,504.27,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111123,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111124,20111124,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,44579,1157,1861.13,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111124,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111125,20111125,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,34923,493,779.33,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111125,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111126,20111126,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,22494,912,1132.12,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111126,True,omnichannel-sim-v1
SPEND-CMP-PAID_SEARCH-04-20111127,20111127,CMP-PAID_SEARCH-04,MKT_PAID_SEARCH,COUNTRY-united-kingdom,29793,1260,814.2,Simulated extension,SPEND-CMP-PAID_SEARCH-04-20111127,True,omnichannel-sim-v1
